source,target,rel
208,2,requires
208,12,hasType
208,4,hasIntensity
208,26,hasForce
208,14,supportsGoal
208,15,supportsGoal
210,21,targets
210,36,recruits
210,29,recruits
210,10,recruits
210,51,recruits
210,52,recruits
210,45,recruits
210,22,requires
210,68,hasType
210,58,hasIntensity
210,13,hasForce
210,6,hasMechanic
210,43,supportsGoal
210,7,supportsGoal
211,10,targets
211,11,recruits
211,36,recruits
211,29,recruits
211,51,recruits
211,33,recruits
211,21,recruits
211,52,recruits
211,63,requires
211,68,hasType
211,18,hasIntensity
211,5,hasForce
211,6,hasMechanic
211,43,supportsGoal
211,7,supportsGoal
212,10,targets
212,36,recruits
212,29,recruits
212,51,recruits
212,55,recruits
212,33,recruits
212,52,recruits
212,63,requires
212,68,hasType
212,4,hasIntensity
212,5,hasForce
212,6,hasMechanic
212,43,supportsGoal
212,7,supportsGoal
213,33,targets
213,36,recruits
213,29,recruits
213,10,recruits
213,51,recruits
213,52,recruits
213,63,requires
213,68,hasType
213,18,hasIntensity
213,5,hasForce
213,6,hasMechanic
213,43,supportsGoal
213,7,supportsGoal
214,52,targets
214,36,recruits
214,21,recruits
214,63,requires
214,68,hasType
214,4,hasIntensity
214,5,hasForce
214,6,hasMechanic
214,43,supportsGoal
214,7,supportsGoal
215,21,targets
215,1,recruits
215,29,recruits
215,10,recruits
215,51,recruits
215,33,recruits
215,52,recruits
215,45,recruits
215,63,requires
215,68,hasType
215,58,hasIntensity
215,13,hasForce
215,6,hasMechanic
215,43,supportsGoal
215,7,supportsGoal
216,21,targets
216,1,recruits
216,11,recruits
216,29,recruits
216,10,recruits
216,51,recruits
216,55,recruits
216,33,recruits
216,52,recruits
216,45,recruits
216,63,requires
216,3,hasType
216,18,hasIntensity
216,13,hasForce
216,6,hasMechanic
216,7,supportsGoal
216,8,supportsGoal
217,33,targets
217,11,recruits
217,29,recruits
217,10,recruits
217,21,recruits
217,52,recruits
217,63,requires
217,68,hasType
217,18,hasIntensity
217,5,hasForce
217,6,hasMechanic
217,43,supportsGoal
217,7,supportsGoal
218,49,targets
218,21,recruits
218,45,recruits
218,2,requires
218,3,hasType
218,18,hasIntensity
218,13,hasForce
218,6,hasMechanic
218,7,supportsGoal
218,8,supportsGoal
219,45,targets
219,49,recruits
219,21,recruits
219,63,requires
219,3,hasType
219,4,hasIntensity
219,13,hasForce
219,6,hasMechanic
219,7,supportsGoal
219,8,supportsGoal
220,45,targets
220,49,recruits
220,21,recruits
220,37,requires
220,3,hasType
220,4,hasIntensity
220,13,hasForce
220,6,hasMechanic
220,7,supportsGoal
220,8,supportsGoal
221,35,targets
221,36,recruits
221,140,requires
221,3,hasType
221,4,hasIntensity
221,5,hasForce
221,19,hasMechanic
221,7,supportsGoal
221,8,supportsGoal
222,45,targets
222,49,recruits
222,21,recruits
222,140,requires
222,3,hasType
222,4,hasIntensity
222,13,hasForce
222,6,hasMechanic
222,7,supportsGoal
222,8,supportsGoal
223,35,targets
223,36,recruits
223,63,requires
223,3,hasType
223,4,hasIntensity
223,5,hasForce
223,19,hasMechanic
223,7,supportsGoal
223,8,supportsGoal
224,56,targets
224,35,recruits
224,55,recruits
224,21,recruits
224,46,requires
224,3,hasType
224,4,hasIntensity
224,5,hasForce
224,6,hasMechanic
224,7,supportsGoal
224,8,supportsGoal
225,45,targets
225,1,recruits
225,49,recruits
225,21,recruits
225,2,requires
225,3,hasType
225,18,hasIntensity
225,13,hasForce
225,6,hasMechanic
225,7,supportsGoal
225,8,supportsGoal
226,35,targets
226,36,recruits
226,63,requires
226,3,hasType
226,4,hasIntensity
226,5,hasForce
226,19,hasMechanic
226,7,supportsGoal
226,8,supportsGoal
227,1,targets
227,2,requires
227,3,hasType
227,4,hasIntensity
227,5,hasForce
227,6,hasMechanic
227,7,supportsGoal
227,8,supportsGoal
228,33,targets
228,1,recruits
228,35,recruits
228,11,recruits
228,36,recruits
228,51,recruits
228,21,recruits
228,52,recruits
228,22,requires
228,68,hasType
228,18,hasIntensity
228,6,hasMechanic
228,43,supportsGoal
228,7,supportsGoal
229,35,targets
229,36,recruits
229,37,requires
229,3,hasType
229,4,hasIntensity
229,5,hasForce
229,19,hasMechanic
229,7,supportsGoal
229,8,supportsGoal
230,1,targets
230,2,requires
230,3,hasType
230,4,hasIntensity
230,5,hasForce
230,6,hasMechanic
230,7,supportsGoal
230,8,supportsGoal
231,35,targets
231,36,recruits
231,37,requires
231,3,hasType
231,4,hasIntensity
231,5,hasForce
231,19,hasMechanic
231,7,supportsGoal
231,8,supportsGoal
232,49,targets
232,35,recruits
232,21,recruits
232,72,requires
232,3,hasType
232,4,hasIntensity
232,13,hasForce
232,6,hasMechanic
232,7,supportsGoal
232,8,supportsGoal
233,51,targets
233,1,recruits
233,41,recruits
233,29,recruits
233,10,recruits
233,33,recruits
233,2,requires
233,12,hasType
233,18,hasIntensity
233,5,hasForce
233,14,supportsGoal
233,15,supportsGoal
234,21,targets
234,36,recruits
234,22,requires
234,68,hasType
234,4,hasIntensity
234,26,hasForce
234,19,hasMechanic
234,43,supportsGoal
234,7,supportsGoal
235,1,targets
235,2,requires
235,3,hasType
235,4,hasIntensity
235,5,hasForce
235,19,hasMechanic
235,7,supportsGoal
235,8,supportsGoal
236,1,targets
236,2,requires
236,3,hasType
236,4,hasIntensity
236,5,hasForce
236,19,hasMechanic
236,7,supportsGoal
236,8,supportsGoal
237,1,targets
237,2,requires
237,3,hasType
237,4,hasIntensity
237,5,hasForce
237,19,hasMechanic
237,7,supportsGoal
237,8,supportsGoal
238,21,targets
238,52,recruits
238,37,requires
238,3,hasType
238,18,hasIntensity
238,13,hasForce
238,6,hasMechanic
238,7,supportsGoal
238,8,supportsGoal
239,51,targets
239,41,recruits
239,29,recruits
239,2,requires
239,12,hasType
239,4,hasIntensity
239,26,hasForce
239,14,supportsGoal
239,15,supportsGoal
240,1,targets
240,2,requires
240,3,hasType
240,4,hasIntensity
240,5,hasForce
240,6,hasMechanic
240,7,supportsGoal
240,8,supportsGoal
241,51,targets
241,36,recruits
241,29,recruits
241,10,recruits
241,55,recruits
241,33,recruits
241,52,recruits
241,63,requires
241,68,hasType
241,58,hasIntensity
241,5,hasForce
241,6,hasMechanic
241,7,supportsGoal
242,51,targets
242,36,recruits
242,29,recruits
242,10,recruits
242,55,recruits
242,33,recruits
242,52,recruits
242,63,requires
242,68,hasType
242,58,hasIntensity
242,5,hasForce
242,6,hasMechanic
242,7,supportsGoal
243,49,targets
243,21,recruits
243,45,recruits
243,63,requires
243,3,hasType
243,4,hasIntensity
243,13,hasForce
243,6,hasMechanic
243,7,supportsGoal
243,8,supportsGoal
244,45,targets
244,49,recruits
244,21,recruits
244,63,requires
244,3,hasType
244,18,hasIntensity
244,13,hasForce
244,6,hasMechanic
244,7,supportsGoal
244,8,supportsGoal
245,1,targets
245,2,requires
245,3,hasType
245,18,hasIntensity
245,5,hasForce
245,19,hasMechanic
245,7,supportsGoal
245,8,supportsGoal
246,49,targets
246,21,recruits
246,45,recruits
246,37,requires
246,3,hasType
246,4,hasIntensity
246,13,hasForce
246,6,hasMechanic
246,7,supportsGoal
246,8,supportsGoal
247,49,targets
247,37,requires
247,3,hasType
247,4,hasIntensity
247,13,hasForce
247,6,hasMechanic
247,7,supportsGoal
247,8,supportsGoal
248,45,targets
248,37,requires
248,3,hasType
248,4,hasIntensity
248,13,hasForce
248,19,hasMechanic
248,7,supportsGoal
248,8,supportsGoal
249,45,targets
249,63,requires
249,3,hasType
249,4,hasIntensity
249,13,hasForce
249,19,hasMechanic
249,7,supportsGoal
249,8,supportsGoal
250,1,targets
250,2,requires
250,3,hasType
250,4,hasIntensity
250,5,hasForce
250,6,hasMechanic
250,7,supportsGoal
250,8,supportsGoal
251,49,targets
251,21,recruits
251,45,recruits
251,2,requires
251,3,hasType
251,4,hasIntensity
251,13,hasForce
251,6,hasMechanic
251,7,supportsGoal
251,8,supportsGoal
252,1,targets
252,2,requires
252,3,hasType
252,4,hasIntensity
252,5,hasForce
252,6,hasMechanic
252,7,supportsGoal
252,8,supportsGoal
253,49,targets
253,21,recruits
253,45,recruits
253,17,requires
253,3,hasType
253,4,hasIntensity
253,13,hasForce
253,6,hasMechanic
253,7,supportsGoal
253,8,supportsGoal
254,51,targets
254,36,recruits
254,29,recruits
254,10,recruits
254,55,recruits
254,33,recruits
254,52,recruits
254,63,requires
254,68,hasType
254,18,hasIntensity
254,5,hasForce
254,6,hasMechanic
254,7,supportsGoal
255,33,targets
255,41,recruits
255,24,recruits
255,11,recruits
255,29,recruits
255,10,recruits
255,22,requires
255,42,hasType
255,4,hasIntensity
255,13,hasForce
255,6,hasMechanic
255,43,supportsGoal
256,45,targets
256,49,recruits
256,21,recruits
256,17,requires
256,3,hasType
256,4,hasIntensity
256,13,hasForce
256,6,hasMechanic
256,7,supportsGoal
256,8,supportsGoal
257,49,targets
257,21,recruits
257,45,recruits
257,22,requires
257,3,hasType
257,18,hasIntensity
257,13,hasForce
257,6,hasMechanic
257,7,supportsGoal
257,8,supportsGoal
258,45,targets
258,49,recruits
258,21,recruits
258,2,requires
258,3,hasType
258,4,hasIntensity
258,13,hasForce
258,6,hasMechanic
258,7,supportsGoal
258,8,supportsGoal
259,11,targets
259,22,requires
259,3,hasType
259,18,hasIntensity
259,13,hasForce
259,19,hasMechanic
259,7,supportsGoal
259,8,supportsGoal
260,10,targets
260,35,recruits
260,11,recruits
260,36,recruits
260,29,recruits
260,51,recruits
260,33,recruits
260,52,recruits
260,30,requires
260,3,hasType
260,18,hasIntensity
260,5,hasForce
260,6,hasMechanic
260,7,supportsGoal
260,8,supportsGoal
261,21,targets
261,11,recruits
261,33,recruits
261,45,recruits
261,30,requires
261,3,hasType
261,18,hasIntensity
261,13,hasForce
261,6,hasMechanic
261,7,supportsGoal
261,8,supportsGoal
262,21,targets
262,11,recruits
262,33,recruits
262,45,recruits
262,30,requires
262,3,hasType
262,18,hasIntensity
262,13,hasForce
262,6,hasMechanic
262,7,supportsGoal
262,8,supportsGoal
263,21,targets
263,29,recruits
263,10,recruits
263,33,recruits
263,30,requires
263,3,hasType
263,58,hasIntensity
263,5,hasForce
263,6,hasMechanic
263,7,supportsGoal
263,8,supportsGoal
264,1,targets
264,29,recruits
264,10,recruits
264,21,recruits
264,45,recruits
264,30,requires
264,3,hasType
264,18,hasIntensity
264,5,hasForce
264,7,supportsGoal
264,8,supportsGoal
265,33,targets
265,41,recruits
265,24,recruits
265,11,recruits
265,29,recruits
265,10,recruits
265,2,requires
265,42,hasType
265,4,hasIntensity
265,13,hasForce
265,6,hasMechanic
265,43,supportsGoal
266,29,targets
266,1,recruits
266,10,recruits
266,78,requires
266,3,hasType
266,18,hasIntensity
266,26,hasForce
266,19,hasMechanic
266,7,supportsGoal
266,8,supportsGoal
267,35,targets
267,36,recruits
267,63,requires
267,3,hasType
267,18,hasIntensity
267,5,hasForce
267,6,hasMechanic
267,7,supportsGoal
267,8,supportsGoal
268,49,targets
268,21,recruits
268,45,recruits
268,22,requires
268,42,hasType
268,18,hasIntensity
268,13,hasForce
268,6,hasMechanic
268,43,supportsGoal
269,35,targets
269,36,recruits
269,37,requires
269,3,hasType
269,4,hasIntensity
269,5,hasForce
269,19,hasMechanic
269,7,supportsGoal
269,8,supportsGoal
270,49,targets
270,21,recruits
270,45,recruits
270,37,requires
270,3,hasType
270,4,hasIntensity
270,13,hasForce
270,6,hasMechanic
270,7,supportsGoal
270,8,supportsGoal
271,49,targets
271,21,recruits
271,45,recruits
271,37,requires
271,3,hasType
271,4,hasIntensity
271,13,hasForce
271,6,hasMechanic
271,7,supportsGoal
271,8,supportsGoal
272,35,targets
272,36,recruits
272,37,requires
272,3,hasType
272,4,hasIntensity
272,5,hasForce
272,19,hasMechanic
272,7,supportsGoal
272,8,supportsGoal
273,10,targets
273,11,recruits
273,36,recruits
273,29,recruits
273,51,recruits
273,33,recruits
273,21,recruits
273,52,recruits
273,37,requires
273,3,hasType
273,18,hasIntensity
273,5,hasForce
273,6,hasMechanic
273,7,supportsGoal
273,8,supportsGoal
274,45,targets
274,49,recruits
274,21,recruits
274,37,requires
274,68,hasType
274,18,hasIntensity
274,13,hasForce
274,6,hasMechanic
274,7,supportsGoal
275,49,targets
275,37,requires
275,3,hasType
275,4,hasIntensity
275,13,hasForce
275,19,hasMechanic
275,7,supportsGoal
275,8,supportsGoal
276,55,targets
276,35,recruits
276,36,recruits
276,56,recruits
276,21,recruits
276,37,requires
276,3,hasType
276,4,hasIntensity
276,5,hasForce
276,6,hasMechanic
276,7,supportsGoal
276,8,supportsGoal
277,21,targets
277,45,recruits
277,37,requires
277,3,hasType
277,4,hasIntensity
277,13,hasForce
277,19,hasMechanic
277,7,supportsGoal
277,8,supportsGoal
278,33,targets
278,11,recruits
278,29,recruits
278,10,recruits
278,37,requires
278,3,hasType
278,4,hasIntensity
278,13,hasForce
278,6,hasMechanic
278,7,supportsGoal
278,8,supportsGoal
279,21,targets
279,55,recruits
279,37,requires
279,3,hasType
279,18,hasIntensity
279,5,hasForce
279,19,hasMechanic
279,7,supportsGoal
279,8,supportsGoal
280,36,targets
280,37,requires
280,3,hasType
280,18,hasIntensity
280,5,hasForce
280,19,hasMechanic
280,7,supportsGoal
280,8,supportsGoal
281,21,targets
281,37,requires
281,3,hasType
281,18,hasIntensity
281,5,hasForce
281,19,hasMechanic
281,7,supportsGoal
281,8,supportsGoal
282,36,targets
282,37,requires
282,3,hasType
282,18,hasIntensity
282,5,hasForce
282,19,hasMechanic
282,7,supportsGoal
282,8,supportsGoal
283,21,targets
283,45,recruits
283,37,requires
283,3,hasType
283,18,hasIntensity
283,13,hasForce
283,6,hasMechanic
283,7,supportsGoal
283,8,supportsGoal
284,45,targets
284,37,requires
284,3,hasType
284,18,hasIntensity
284,13,hasForce
284,19,hasMechanic
284,7,supportsGoal
284,8,supportsGoal
285,21,targets
285,35,recruits
285,52,recruits
285,37,requires
285,3,hasType
285,18,hasIntensity
285,5,hasForce
285,6,hasMechanic
285,7,supportsGoal
285,8,supportsGoal
286,35,targets
286,37,requires
286,3,hasType
286,18,hasIntensity
286,5,hasForce
286,19,hasMechanic
286,7,supportsGoal
286,8,supportsGoal
287,21,targets
287,35,recruits
287,37,requires
287,3,hasType
287,4,hasIntensity
287,5,hasForce
287,6,hasMechanic
287,7,supportsGoal
287,8,supportsGoal
288,33,targets
288,11,recruits
288,29,recruits
288,10,recruits
288,37,requires
288,3,hasType
288,18,hasIntensity
288,13,hasForce
288,6,hasMechanic
288,7,supportsGoal
288,8,supportsGoal
289,21,targets
289,52,recruits
289,37,requires
289,3,hasType
289,4,hasIntensity
289,13,hasForce
289,19,hasMechanic
289,7,supportsGoal
289,8,supportsGoal
290,33,targets
290,11,recruits
290,29,recruits
290,10,recruits
290,37,requires
290,42,hasType
290,18,hasIntensity
290,13,hasForce
290,6,hasMechanic
290,43,supportsGoal
291,11,targets
291,37,requires
291,3,hasType
291,4,hasIntensity
291,13,hasForce
291,19,hasMechanic
291,7,supportsGoal
291,8,supportsGoal
292,21,targets
292,45,recruits
292,37,requires
292,3,hasType
292,18,hasIntensity
292,13,hasForce
292,6,hasMechanic
292,7,supportsGoal
292,8,supportsGoal
293,52,targets
293,37,requires
293,3,hasType
293,4,hasIntensity
293,5,hasForce
293,19,hasMechanic
293,7,supportsGoal
293,8,supportsGoal
294,1,targets
294,37,requires
294,3,hasType
294,4,hasIntensity
294,5,hasForce
294,19,hasMechanic
294,7,supportsGoal
294,8,supportsGoal
295,33,targets
295,11,recruits
295,29,recruits
295,10,recruits
295,51,recruits
295,37,requires
295,3,hasType
295,4,hasIntensity
295,13,hasForce
295,6,hasMechanic
295,7,supportsGoal
295,8,supportsGoal
296,33,targets
296,11,recruits
296,29,recruits
296,10,recruits
296,51,recruits
296,37,requires
296,3,hasType
296,18,hasIntensity
296,13,hasForce
296,6,hasMechanic
296,7,supportsGoal
296,8,supportsGoal
297,33,targets
297,11,recruits
297,29,recruits
297,10,recruits
297,37,requires
297,3,hasType
297,18,hasIntensity
297,13,hasForce
297,6,hasMechanic
297,7,supportsGoal
297,8,supportsGoal
298,45,targets
298,37,requires
298,3,hasType
298,4,hasIntensity
298,13,hasForce
298,19,hasMechanic
298,7,supportsGoal
298,8,supportsGoal
299,56,targets
299,2,requires
299,12,hasType
299,4,hasIntensity
299,5,hasForce
299,14,supportsGoal
299,15,supportsGoal
300,49,targets
300,55,recruits
300,2,requires
300,12,hasType
300,4,hasIntensity
300,5,hasForce
300,14,supportsGoal
300,15,supportsGoal
301,35,targets
301,140,requires
301,3,hasType
301,4,hasIntensity
301,5,hasForce
301,19,hasMechanic
301,7,supportsGoal
301,8,supportsGoal
302,45,targets
302,36,recruits
302,140,requires
302,3,hasType
302,4,hasIntensity
302,13,hasForce
302,19,hasMechanic
302,7,supportsGoal
302,8,supportsGoal
303,21,targets
303,52,recruits
303,2,requires
303,12,hasType
303,4,hasIntensity
303,5,hasForce
303,19,hasMechanic
303,14,supportsGoal
303,15,supportsGoal
304,1,targets
304,2,requires
304,3,hasType
304,4,hasIntensity
304,5,hasForce
304,6,hasMechanic
304,7,supportsGoal
304,8,supportsGoal
305,49,targets
305,21,recruits
305,2,requires
305,12,hasType
305,4,hasIntensity
305,26,hasForce
305,19,hasMechanic
305,14,supportsGoal
305,15,supportsGoal
306,33,targets
306,29,recruits
306,10,recruits
306,63,requires
306,3,hasType
306,18,hasIntensity
306,13,hasForce
306,6,hasMechanic
306,7,supportsGoal
306,8,supportsGoal
307,56,targets
307,55,recruits
307,52,recruits
307,46,requires
307,3,hasType
307,18,hasIntensity
307,5,hasForce
307,6,hasMechanic
307,7,supportsGoal
307,8,supportsGoal
308,33,targets
308,11,recruits
308,29,recruits
308,10,recruits
308,17,requires
308,132,hasType
308,18,hasIntensity
308,133,supportsGoal
308,134,supportsGoal
309,1,targets
309,78,requires
309,3,hasType
309,4,hasIntensity
309,5,hasForce
309,19,hasMechanic
309,7,supportsGoal
309,8,supportsGoal
310,1,targets
310,78,requires
310,3,hasType
310,4,hasIntensity
310,5,hasForce
310,6,hasMechanic
310,7,supportsGoal
310,8,supportsGoal
311,49,targets
311,21,recruits
311,45,recruits
311,30,requires
311,3,hasType
311,4,hasIntensity
311,13,hasForce
311,6,hasMechanic
311,7,supportsGoal
311,8,supportsGoal
312,21,targets
312,37,requires
312,3,hasType
312,4,hasIntensity
312,5,hasForce
312,19,hasMechanic
312,7,supportsGoal
312,8,supportsGoal
313,21,targets
313,72,requires
313,3,hasType
313,4,hasIntensity
313,5,hasForce
313,6,hasMechanic
313,7,supportsGoal
313,8,supportsGoal
314,21,targets
314,46,requires
314,3,hasType
314,4,hasIntensity
314,5,hasForce
314,19,hasMechanic
314,7,supportsGoal
314,8,supportsGoal
315,21,targets
315,55,recruits
315,46,requires
315,3,hasType
315,18,hasIntensity
315,5,hasForce
315,6,hasMechanic
315,7,supportsGoal
315,8,supportsGoal
316,36,targets
316,1,recruits
316,29,recruits
316,10,recruits
316,51,recruits
316,33,recruits
316,52,recruits
316,22,requires
316,68,hasType
316,18,hasIntensity
316,6,hasMechanic
316,43,supportsGoal
316,7,supportsGoal
317,33,targets
317,41,recruits
317,24,recruits
317,11,recruits
317,29,recruits
317,10,recruits
317,2,requires
317,42,hasType
317,4,hasIntensity
317,13,hasForce
317,6,hasMechanic
317,43,supportsGoal
318,36,targets
318,63,requires
318,3,hasType
318,4,hasIntensity
318,5,hasForce
318,19,hasMechanic
318,7,supportsGoal
318,8,supportsGoal
319,49,targets
319,46,requires
319,3,hasType
319,18,hasIntensity
319,13,hasForce
319,19,hasMechanic
319,7,supportsGoal
319,8,supportsGoal
320,1,targets
320,2,requires
320,3,hasType
320,4,hasIntensity
320,5,hasForce
320,6,hasMechanic
320,7,supportsGoal
320,8,supportsGoal
321,1,targets
321,2,requires
321,3,hasType
321,4,hasIntensity
321,5,hasForce
321,19,hasMechanic
321,7,supportsGoal
321,8,supportsGoal
322,35,targets
322,37,requires
322,3,hasType
322,4,hasIntensity
322,5,hasForce
322,19,hasMechanic
322,7,supportsGoal
322,8,supportsGoal
323,10,targets
323,11,recruits
323,29,recruits
323,2,requires
323,3,hasType
323,18,hasIntensity
323,5,hasForce
323,19,hasMechanic
323,7,supportsGoal
323,8,supportsGoal
324,45,targets
324,49,recruits
324,21,recruits
324,63,requires
324,68,hasType
324,18,hasIntensity
324,13,hasForce
324,6,hasMechanic
324,7,supportsGoal
325,45,targets
325,49,recruits
325,21,recruits
325,63,requires
325,68,hasType
325,18,hasIntensity
325,13,hasForce
325,6,hasMechanic
325,7,supportsGoal
326,29,targets
326,10,recruits
326,2,requires
326,3,hasType
326,4,hasIntensity
326,5,hasForce
326,6,hasMechanic
326,7,supportsGoal
326,8,supportsGoal
327,11,targets
327,22,requires
327,12,hasType
327,18,hasIntensity
327,26,hasForce
327,14,supportsGoal
327,15,supportsGoal
328,49,targets
328,11,recruits
328,29,recruits
328,10,recruits
328,33,recruits
328,21,recruits
328,45,recruits
328,22,requires
328,68,hasType
328,18,hasIntensity
328,13,hasForce
328,6,hasMechanic
328,43,supportsGoal
328,7,supportsGoal
329,33,targets
329,1,recruits
329,11,recruits
329,29,recruits
329,10,recruits
329,63,requires
329,68,hasType
329,18,hasIntensity
329,13,hasForce
329,6,hasMechanic
329,43,supportsGoal
329,7,supportsGoal
330,33,targets
330,11,recruits
330,29,recruits
330,10,recruits
330,2,requires
330,3,hasType
330,18,hasIntensity
330,13,hasForce
330,6,hasMechanic
330,7,supportsGoal
330,8,supportsGoal
331,33,targets
331,11,recruits
331,29,recruits
331,10,recruits
331,2,requires
331,12,hasType
331,18,hasIntensity
331,13,hasForce
331,6,hasMechanic
331,14,supportsGoal
331,15,supportsGoal
332,1,targets
332,2,requires
332,3,hasType
332,18,hasIntensity
332,5,hasForce
332,19,hasMechanic
332,7,supportsGoal
332,8,supportsGoal
333,33,targets
333,11,recruits
333,29,recruits
333,10,recruits
333,63,requires
333,3,hasType
333,58,hasIntensity
333,13,hasForce
333,6,hasMechanic
333,7,supportsGoal
333,8,supportsGoal
334,33,targets
334,11,recruits
334,29,recruits
334,10,recruits
334,63,requires
334,3,hasType
334,58,hasIntensity
334,13,hasForce
334,6,hasMechanic
334,7,supportsGoal
334,8,supportsGoal
335,10,targets
335,41,recruits
335,24,recruits
335,11,recruits
335,29,recruits
335,33,recruits
335,22,requires
335,42,hasType
335,4,hasIntensity
335,13,hasForce
335,6,hasMechanic
335,43,supportsGoal
336,21,targets
336,46,requires
336,3,hasType
336,4,hasIntensity
336,13,hasForce
336,19,hasMechanic
336,7,supportsGoal
336,8,supportsGoal
337,33,targets
337,41,recruits
337,24,recruits
337,11,recruits
337,29,recruits
337,10,recruits
337,22,requires
337,42,hasType
337,4,hasIntensity
337,13,hasForce
337,6,hasMechanic
337,43,supportsGoal
338,21,targets
338,37,requires
338,3,hasType
338,4,hasIntensity
338,13,hasForce
338,19,hasMechanic
338,7,supportsGoal
338,8,supportsGoal
339,21,targets
339,37,requires
339,3,hasType
339,4,hasIntensity
339,13,hasForce
339,19,hasMechanic
339,7,supportsGoal
339,8,supportsGoal
340,10,targets
340,2,requires
340,12,hasType
340,4,hasIntensity
340,5,hasForce
340,14,supportsGoal
340,15,supportsGoal
341,21,targets
341,22,requires
341,3,hasType
341,18,hasIntensity
341,13,hasForce
341,19,hasMechanic
341,7,supportsGoal
341,8,supportsGoal
342,49,targets
342,56,recruits
342,21,recruits
342,45,recruits
342,63,requires
342,3,hasType
342,4,hasIntensity
342,5,hasForce
342,6,hasMechanic
342,7,supportsGoal
342,8,supportsGoal
343,33,targets
343,1,recruits
343,29,recruits
343,10,recruits
343,63,requires
343,3,hasType
343,18,hasIntensity
343,13,hasForce
343,6,hasMechanic
343,7,supportsGoal
343,8,supportsGoal
344,33,targets
344,11,recruits
344,29,recruits
344,30,requires
344,3,hasType
344,18,hasIntensity
344,13,hasForce
344,6,hasMechanic
344,7,supportsGoal
344,8,supportsGoal
345,21,targets
345,37,requires
345,3,hasType
345,4,hasIntensity
345,13,hasForce
345,19,hasMechanic
345,7,supportsGoal
345,8,supportsGoal
346,56,targets
346,35,recruits
346,55,recruits
346,21,recruits
346,46,requires
346,3,hasType
346,18,hasIntensity
346,5,hasForce
346,6,hasMechanic
346,7,supportsGoal
346,8,supportsGoal
347,56,targets
347,35,recruits
347,55,recruits
347,22,requires
347,3,hasType
347,18,hasIntensity
347,5,hasForce
347,6,hasMechanic
347,7,supportsGoal
347,8,supportsGoal
348,10,targets
348,11,recruits
348,29,recruits
348,17,requires
348,68,hasType
348,18,hasIntensity
348,5,hasForce
348,6,hasMechanic
348,7,supportsGoal
349,29,targets
349,10,recruits
349,2,requires
349,3,hasType
349,4,hasIntensity
349,13,hasForce
349,6,hasMechanic
349,7,supportsGoal
349,8,supportsGoal
350,33,targets
350,11,recruits
350,29,recruits
350,10,recruits
350,21,recruits
350,30,requires
350,3,hasType
350,4,hasIntensity
350,13,hasForce
350,6,hasMechanic
350,7,supportsGoal
350,8,supportsGoal
351,10,targets
351,1,recruits
351,29,recruits
351,51,recruits
351,63,requires
351,68,hasType
351,18,hasIntensity
351,13,hasForce
351,6,hasMechanic
351,7,supportsGoal
352,10,targets
352,1,recruits
352,29,recruits
352,51,recruits
352,63,requires
352,68,hasType
352,18,hasIntensity
352,13,hasForce
352,6,hasMechanic
352,7,supportsGoal
353,1,targets
353,35,recruits
353,56,recruits
353,2,requires
353,3,hasType
353,18,hasIntensity
353,5,hasForce
353,6,hasMechanic
353,7,supportsGoal
353,8,supportsGoal
354,24,targets
354,2,requires
354,12,hasType
354,18,hasIntensity
354,26,hasForce
354,6,hasMechanic
354,14,supportsGoal
354,15,supportsGoal
355,24,targets
355,2,requires
355,12,hasType
355,18,hasIntensity
355,5,hasForce
355,6,hasMechanic
355,14,supportsGoal
355,15,supportsGoal
356,33,targets
356,11,recruits
356,29,recruits
356,10,recruits
356,17,requires
356,3,hasType
356,4,hasIntensity
356,13,hasForce
356,6,hasMechanic
356,7,supportsGoal
356,8,supportsGoal
357,35,targets
357,37,requires
357,3,hasType
357,4,hasIntensity
357,5,hasForce
357,19,hasMechanic
357,7,supportsGoal
357,8,supportsGoal
358,49,targets
358,21,recruits
358,45,recruits
358,37,requires
358,3,hasType
358,4,hasIntensity
358,13,hasForce
358,6,hasMechanic
358,7,supportsGoal
358,8,supportsGoal
359,10,targets
359,25,requires
359,12,hasType
359,4,hasIntensity
359,26,hasForce
359,19,hasMechanic
359,14,supportsGoal
359,15,supportsGoal
360,10,targets
360,2,requires
360,12,hasType
360,4,hasIntensity
360,26,hasForce
360,19,hasMechanic
360,14,supportsGoal
360,15,supportsGoal
361,21,targets
361,45,recruits
361,2,requires
361,3,hasType
361,58,hasIntensity
361,13,hasForce
361,6,hasMechanic
361,7,supportsGoal
361,8,supportsGoal
362,33,targets
362,11,recruits
362,36,recruits
362,29,recruits
362,10,recruits
362,51,recruits
362,21,recruits
362,52,recruits
362,63,requires
362,68,hasType
362,18,hasIntensity
362,5,hasForce
362,6,hasMechanic
362,43,supportsGoal
362,7,supportsGoal
363,33,targets
363,11,recruits
363,36,recruits
363,29,recruits
363,10,recruits
363,51,recruits
363,21,recruits
363,52,recruits
363,63,requires
363,68,hasType
363,18,hasIntensity
363,5,hasForce
363,6,hasMechanic
363,43,supportsGoal
363,7,supportsGoal
364,10,targets
364,1,recruits
364,11,recruits
364,36,recruits
364,29,recruits
364,51,recruits
364,33,recruits
364,21,recruits
364,52,recruits
364,63,requires
364,68,hasType
364,58,hasIntensity
364,5,hasForce
364,6,hasMechanic
364,43,supportsGoal
364,7,supportsGoal
365,10,targets
365,1,recruits
365,11,recruits
365,36,recruits
365,29,recruits
